Days for shipment (scheduled),Category Name,Market,Order Item Discount,Order Item Profit Ratio,Order Region,Order Status,Product Price,Shipping Mode
4,Cleats,Pacific Asia,24.0,0.449999988,West Asia,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Pacific Asia,28.79999924,-0.170000002,Eastern Asia,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Pacific Asia,40.79000092,0.319999993,Southeast Asia,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Pacific Asia,59.99000168,-1.600000024,West Asia,PENDING_PAYMENT,59.99000168,Standard Class
4,Shop By Sport,Pacific Asia,0.0,0.479999989,Eastern Asia,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,Pacific Asia,2.0,0.079999998,Oceania,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Pacific Asia,2.0,0.349999994,Southeast Asia,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Pacific Asia,2.0,0.349999994,West Asia,PENDING_PAYMENT,50.0,Standard Class
4,Girls' Apparel,Pacific Asia,8.399999619,0.25999999,South Asia,PENDING_PAYMENT,70.0,Standard Class
4,Shop By Sport,Pacific Asia,8.0,0.159999996,Oceania,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,Pacific Asia,10.0,0.389999986,Southeast Asia,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Pacific Asia,11.0,0.330000013,South Asia,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Pacific Asia,14.0,0.469999999,Eastern Asia,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Pacific Asia,18.0,0.330000013,Oceania,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Pacific Asia,18.0,0.469999999,West Asia,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Pacific Asia,24.0,0.280000001,South Asia,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Pacific Asia,24.0,0.059999999,Southeast Asia,PENDING_PAYMENT,50.0,Standard Class
4,Girls' Apparel,Pacific Asia,15.60000038,0.300000012,Southeast Asia,PENDING_PAYMENT,30.0,Standard Class
4,Women's Apparel,Pacific Asia,36.0,0.200000003,Oceania,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Pacific Asia,40.0,0.360000014,Eastern Asia,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Pacific Asia,50.0,0.330000013,West Asia,PENDING_PAYMENT,50.0,Standard Class
4,Trade-In,Pacific Asia,0.0,0.079999998,Southeast Asia,PENDING_PAYMENT,21.98999977,Standard Class
4,Electronics,Pacific Asia,20.79999924,-0.050000001,Eastern Asia,PENDING_PAYMENT,51.99000168,Standard Class
4,Cleats,USCA,38.38999939,-0.769999981,East of USA,PAYMENT_REVIEW,59.99000168,Standard Class
4,Shop By Sport,USCA,1.600000024,-0.769999981,US Center ,PAYMENT_REVIEW,39.99000168,Standard Class
4,Women's Apparel,USCA,10.0,0.100000001,US Center ,PAYMENT_REVIEW,50.0,Standard Class
4,Cardio Equipment,USCA,16.0,0.109999999,East of USA,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,USCA,28.0,-0.109999999,Canada,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,USCA,40.0,0.379999995,East of USA,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,USCA,48.0,-0.029999999,West of USA ,PENDING_PAYMENT,99.98999786,Standard Class
4,Cleats,USCA,0.0,-0.230000004,US Center ,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,7.199999809,0.289999992,US Center ,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,9.600000381,-0.800000012,East of USA,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,13.19999981,0.469999999,East of USA,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,13.19999981,0.449999988,West of USA ,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,16.79999924,0.379999995,South of  USA ,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,21.60000038,0.170000002,South of  USA ,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,24.0,0.360000014,South of  USA ,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,31.19000053,0.479999989,East of USA,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,38.38999939,0.25,East of USA,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,38.38999939,-1.600000024,South of  USA ,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,40.79000092,-0.730000019,South of  USA ,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,47.99000168,0.330000013,East of USA,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,47.99000168,0.200000003,East of USA,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,47.99000168,0.310000002,West of USA ,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,59.99000168,-0.170000002,East of USA,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,59.99000168,0.01,East of USA,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,USCA,59.99000168,0.230000004,US Center ,PENDING_PAYMENT,59.99000168,Standard Class
4,Women's Apparel,USCA,0.0,0.0,Canada,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,USCA,6.0,0.01,East of USA,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,USCA,6.400000095,0.039999999,West of USA ,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,USCA,10.0,0.239999995,US Center ,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,USCA,11.19999981,-0.100000001,East of USA,PENDING_PAYMENT,39.99000168,Standard Class
4,Shop By Sport,USCA,14.39999962,0.100000001,East of USA,PENDING_PAYMENT,39.99000168,Standard Class
4,Girls' Apparel,USCA,10.0,0.280000001,East of USA,PENDING_PAYMENT,25.0,Standard Class
4,Shop By Sport,USCA,27.19000053,0.389999986,West of USA ,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,USCA,50.0,0.289999992,South of  USA ,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,USCA,39.99000168,0.079999998,West of USA ,PENDING_PAYMENT,39.99000168,Standard Class
4,Accessories,USCA,0.0,0.479999989,East of USA,PENDING_PAYMENT,24.98999977,Standard Class
4,Accessories,USCA,24.98999977,-0.180000007,East of USA,PENDING_PAYMENT,24.98999977,Standard Class
4,Cleats,Africa,0.0,0.430000007,East Africa,PAYMENT_REVIEW,59.99000168,Standard Class
4,Shop By Sport,Africa,8.0,-1.75,Central Africa,PAYMENT_REVIEW,39.99000168,Standard Class
4,Cleats,Africa,0.0,0.349999994,West Africa,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Africa,12.0,0.310000002,North Africa,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Africa,16.5,-0.670000017,Central Africa,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Africa,16.5,-0.800000012,North Africa,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Africa,21.0,0.469999999,Central Africa,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Africa,21.0,0.360000014,North Africa,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Africa,27.0,0.439999998,West Africa,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Africa,50.99000168,0.379999995,Central Africa,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Africa,53.99000168,0.340000004,Central Africa,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Africa,59.99000168,0.310000002,East Africa,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Africa,74.98999786,0.379999995,West Africa,PENDING_PAYMENT,59.99000168,Standard Class
4,Women's Apparel,Africa,17.5,0.140000001,North Africa,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Africa,17.5,0.360000014,West Africa,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Africa,17.5,0.330000013,West Africa,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,Africa,23.98999977,-0.200000003,West Africa,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,Africa,32.5,0.280000001,North Africa,PENDING_PAYMENT,50.0,Standard Class
4,Accessories,Africa,18.73999977,0.469999999,North Africa,PENDING_PAYMENT,24.98999977,Standard Class
4,Golf Balls,Africa,19.98999977,-1.5,North Africa,PENDING_PAYMENT,19.98999977,Standard Class
4,Shop By Sport,Europe,2.0,0.280000001,Western Europe,PAYMENT_REVIEW,39.99000168,Standard Class
4,Women's Apparel,Europe,37.5,0.159999996,Western Europe,PAYMENT_REVIEW,50.0,Standard Class
4,Lacrosse,Europe,2.5,0.349999994,Northern Europe,PENDING_PAYMENT,24.98999977,Standard Class
4,Cardio Equipment,Europe,20.0,-0.01,Southern Europe,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,Europe,20.0,0.159999996,Western Europe,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,Europe,25.0,0.479999989,Western Europe,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,Europe,35.0,0.400000006,Western Europe,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,Europe,13.5,0.209999993,Eastern Europe,PENDING_PAYMENT,30.0,Standard Class
4,Cardio Equipment,Europe,50.0,0.349999994,Northern Europe,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,Europe,79.98999786,0.25,Western Europe,PENDING_PAYMENT,99.98999786,Standard Class
4,Cleats,Europe,0.0,0.079999998,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,3.0,0.300000012,Southern Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,9.0,0.059999999,Northern Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,9.0,-0.370000005,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,12.0,0.469999999,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,15.0,0.340000004,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,15.0,0.300000012,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,16.5,0.439999998,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,27.0,0.310000002,Northern Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,27.0,0.039999999,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,35.99000168,0.349999994,Northern Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,35.99000168,-0.829999983,Southern Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,35.99000168,0.5,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,38.99000168,0.280000001,Northern Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,38.99000168,0.090000004,Southern Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,44.99000168,0.330000013,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,47.99000168,0.49000001,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,50.99000168,-0.230000004,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,50.99000168,0.5,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,Europe,59.99000168,0.349999994,Western Europe,PENDING_PAYMENT,59.99000168,Standard Class
4,Shop By Sport,Europe,0.0,0.379999995,Southern Europe,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,Europe,5.0,-0.769999981,Western Europe,PENDING_PAYMENT,50.0,Standard Class
4,Girls' Apparel,Europe,3.75,0.129999995,Northern Europe,PENDING_PAYMENT,25.0,Standard Class
4,Shop By Sport,Europe,6.0,0.159999996,Western Europe,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,Europe,7.5,0.460000008,Western Europe,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Europe,7.5,0.49000001,Western Europe,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Europe,7.5,-0.07,Western Europe,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Europe,10.0,0.449999988,Southern Europe,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Europe,10.0,0.469999999,Southern Europe,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,Europe,8.0,0.280000001,Western Europe,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,Europe,10.0,0.460000008,Western Europe,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Europe,12.5,0.479999989,Western Europe,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Europe,13.75,0.159999996,Western Europe,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Europe,17.5,0.25999999,Western Europe,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Europe,17.5,0.349999994,Western Europe,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,Europe,25.98999977,0.289999992,Western Europe,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,Europe,40.0,-2.5,Northern Europe,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,Europe,40.0,0.289999992,Western Europe,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,Europe,39.99000168,-0.109999999,Western Europe,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,Europe,50.0,0.469999999,Western Europe,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,Europe,49.99000168,0.479999989,Western Europe,PENDING_PAYMENT,39.99000168,Standard Class
4,Trade-In,Europe,3.200000048,0.280000001,Western Europe,PENDING_PAYMENT,15.98999977,Standard Class
4,Accessories,Europe,6.25,-0.829999983,Western Europe,PENDING_PAYMENT,24.98999977,Standard Class
4,Trade-In,Europe,8.0,-0.029999999,Northern Europe,PENDING_PAYMENT,15.98999977,Standard Class
4,Electronics,Europe,19.19000053,0.189999998,Eastern Europe,PENDING_PAYMENT,31.98999977,Standard Class
4,Electronics,Europe,43.18999863,0.449999988,Western Europe,PENDING_PAYMENT,47.99000168,Standard Class
4,Accessories,Europe,24.98999977,0.49000001,Western Europe,PENDING_PAYMENT,24.98999977,Standard Class
4,Accessories,Europe,31.23999977,-0.140000001,Northern Europe,PENDING_PAYMENT,24.98999977,Standard Class
4,Electronics,Europe,39.99000168,0.280000001,Southern Europe,PENDING_PAYMENT,31.98999977,Standard Class
4,Hunting & Shooting,Europe,74.25,0.129999995,Southern Europe,PENDING_PAYMENT,99.0,Standard Class
4,Cardio Equipment,LATAM,15.0,0.330000013,Caribbean,PAYMENT_REVIEW,99.98999786,Standard Class
4,Cardio Equipment,LATAM,64.98999786,0.109999999,South America,PAYMENT_REVIEW,99.98999786,Standard Class
4,Tennis & Racquet,LATAM,33.74000168,0.129999995,South America,PENDING_PAYMENT,44.99000168,Standard Class
4,Cardio Equipment,LATAM,0.0,0.460000008,Caribbean,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,5.0,-0.180000007,Central America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,20.0,0.280000001,Central America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,20.0,-1.75,Central America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,25.0,0.389999986,South America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,27.5,0.25,South America,PENDING_PAYMENT,99.98999786,Standard Class
4,As Seen on  TV!,LATAM,35.0,0.360000014,Central America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,35.0,0.479999989,South America,PENDING_PAYMENT,99.98999786,Standard Class
4,Boxing & MMA,LATAM,40.5,0.330000013,Caribbean,PENDING_PAYMENT,89.98999786,Standard Class
4,Cardio Equipment,LATAM,45.0,-1.5,Central America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,64.98999786,0.5,South America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,64.98999786,0.449999988,South America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,84.98999786,0.289999992,Caribbean,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,84.98999786,0.479999989,Central America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,89.98999786,0.319999993,Caribbean,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,89.98999786,0.25,Central America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,89.98999786,0.340000004,Central America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,89.98999786,-2.650000095,South America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cardio Equipment,LATAM,99.98999786,0.310000002,Central America,PENDING_PAYMENT,99.98999786,Standard Class
4,Cleats,LATAM,0.0,-0.029999999,Central America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,0.0,0.449999988,Central America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,6.0,-1.75,Central America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,9.0,-0.800000012,South America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,15.0,0.059999999,Central America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,16.5,0.050000001,Central America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,21.0,0.239999995,Caribbean,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,27.0,0.479999989,Central America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,30.0,0.340000004,Central America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,38.99000168,0.109999999,Caribbean,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,38.99000168,0.25,South America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,50.99000168,0.109999999,South America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,53.99000168,0.330000013,Caribbean,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,53.99000168,-1.279999971,Central America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,53.99000168,0.270000011,South America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,59.99000168,0.270000011,Central America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,59.99000168,0.349999994,Central America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,59.99000168,0.079999998,Central America,PENDING_PAYMENT,59.99000168,Standard Class
4,Cleats,LATAM,74.98999786,0.200000003,South America,PENDING_PAYMENT,59.99000168,Standard Class
4,Shop By Sport,LATAM,4.0,0.349999994,Central America,PENDING_PAYMENT,39.99000168,Standard Class
4,Shop By Sport,LATAM,8.0,0.349999994,Central America,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,LATAM,10.0,0.090000004,South America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,10.0,-0.230000004,South America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,12.5,0.49000001,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,12.5,0.479999989,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,LATAM,11.0,0.449999988,Central America,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,LATAM,17.5,0.349999994,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,17.5,0.319999993,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,LATAM,14.0,0.460000008,South America,PENDING_PAYMENT,39.99000168,Standard Class
4,Shop By Sport,LATAM,18.0,0.280000001,South America,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,LATAM,22.5,0.349999994,South America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,25.0,0.090000004,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,30.0,0.159999996,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,30.0,0.300000012,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,32.5,0.270000011,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,32.5,0.25,South America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,32.5,0.349999994,South America,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,LATAM,29.98999977,0.119999997,Central America,PENDING_PAYMENT,39.99000168,Standard Class
4,Shop By Sport,LATAM,31.98999977,-0.159999996,Central America,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,LATAM,40.0,0.02,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,LATAM,33.99000168,0.01,South America,PENDING_PAYMENT,39.99000168,Standard Class
4,Girls' Apparel,LATAM,63.0,0.349999994,Caribbean,PENDING_PAYMENT,70.0,Standard Class
4,Shop By Sport,LATAM,35.99000168,0.379999995,Central America,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,LATAM,45.0,-0.200000003,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Shop By Sport,LATAM,39.99000168,-2.700000048,Central America,PENDING_PAYMENT,39.99000168,Standard Class
4,Women's Apparel,LATAM,50.0,0.090000004,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,50.0,-0.730000019,South America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,62.5,0.340000004,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,62.5,0.469999999,Central America,PENDING_PAYMENT,50.0,Standard Class
4,Women's Apparel,LATAM,62.5,0.270000011,South America,PENDING_PAYMENT,50.0,Standard Class
